Gene	S1	S2	S3
GJA9	6.251888e-01	6.607265e-01	6.712991e-01
ZG16B	6.360347e-01	4.274370e-01	8.315862e-01
SFXN5	6.203761e-01	3.944322e-01	8.568354e-01
IL18RAP	9.273567e-01	2.336839e-01	5.837196e-01
SEL1L3	4.514222e-01	6.373229e-01	8.196724e-01
KRTAP10-8	7.314411e-01	8.657903e-01	2.673672e-01
SLC29A1	5.886569e-01	5.752110e-01	7.730285e-01
GJA8	4.553872e-01	7.142083e-01	7.617836e-01
TWIST2	1.202279e-01	8.070683e-01	9.245143e-01
SLC6A11	6.007083e-01	6.884480e-01	6.678228e-01
BDKRB1	6.257240e-01	4.522892e-01	8.249557e-01
SEMA7A	5.262018e-01	5.436744e-01	8.310639e-01
ZNF454	9.406029e-02	8.312084e-01	9.340778e-01
YTHDF3	6.179081e-01	4.982284e-01	8.034024e-01
HOXA2	7.216348e-01	4.759248e-01	7.369468e-01
ABCG5	5.873346e-02	6.760951e-01	9.715167e-01
TPD52	5.540979e-01	2.943171e-01	9.187205e-01
CAPN11	5.415211e-01	8.726581e-01	4.312227e-01
EPB41L5	6.008713e-01	6.746669e-01	6.826630e-01
GDF1	7.415871e-01	6.459835e-01	5.582779e-01
SHISA3	3.899096e-01	5.626260e-01	8.845295e-01
ARID3C	3.515578e-01	6.368937e-01	8.723104e-01
ELK3	2.042075e-01	8.766977e-01	7.868017e-01
EPYC	8.743004e-01	1.755669e-01	8.295895e-01
PSRC1	7.776850e-01	6.735510e-01	4.766100e-01
LMAN2	5.170031e-01	6.281188e-01	7.876705e-01
ALDH1A2	7.307972e-01	6.174176e-01	6.042282e-01
CRYAA	3.769031e-01	9.002871e-01	5.164922e-01
PRELP	3.548734e-01	8.817700e-01	6.025813e-01
OR10J1	6.498179e-01	8.279208e-01	4.234955e-01
NFATC1	4.705212e-01	8.040805e-01	6.479236e-01
OR5L1	1.086334e-01	9.896590e-01	1.531275e-01
DLX5	2.439208e-01	9.492375e-01	4.188106e-01
ZNF512	8.678909e-01	5.647985e-01	4.165725e-01
MS4A4E	8.369433e-01	3.853760e-01	6.653863e-01
LPXN	8.544351e-01	1.526457e-01	8.805246e-01
PARG	3.307464e-01	4.995233e-01	9.217523e-01
KIAA1191	5.891558e-01	7.375775e-01	6.286681e-01
SRRM5	5.195053e-01	9.400454e-01	2.243751e-01
ANGEL1	7.644969e-01	7.220210e-01	4.425770e-01
ZNF764	8.458660e-01	6.939091e-01	3.406218e-01
OAT	8.402088e-01	2.950303e-01	7.499939e-01
CCDC89	7.242152e-01	7.188820e-01	5.017635e-01
RASAL3	6.777051e-01	5.824704e-01	6.989636e-01
TMEM63A	6.273572e-01	8.381819e-01	4.294540e-01
OR2L3	9.465172e-01	3.954163e-01	2.869146e-01
CLVS1	4.288600e-01	8.893414e-01	5.015027e-01
HSPB7	8.498648e-01	5.087917e-01	5.164050e-01
SLC9A8	4.777335e-01	8.247737e-01	6.082855e-01
IQGAP2	7.323303e-01	6.650606e-01	5.553789e-01
ATF3	6.087015e-01	3.968931e-01	8.649495e-01
ZNF385B	8.125935e-01	4.592899e-01	6.408154e-01
CADM2	6.145998e-01	7.048216e-01	6.445092e-01
IL1B	7.386823e-01	5.128313e-01	6.953805e-01
TRIP4	8.056682e-01	7.051725e-01	4.016219e-01
EOMES	4.740312e-01	8.728323e-01	5.059814e-01
OR5T1	3.156176e-01	4.615437e-01	9.330340e-01
KIAA1109	5.565715e-01	5.869134e-01	7.930749e-01
SYP	3.876710e-01	7.774932e-01	7.588499e-01
PRL	5.123105e-01	8.449510e-01	5.360481e-01
SLC12A5	7.981975e-01	3.229675e-01	7.828624e-01
CCDC34	7.180584e-01	4.415440e-01	7.722077e-01
FCRLB	7.976845e-01	7.259959e-01	3.918593e-01
USP28	6.220064e-01	6.228049e-01	7.188136e-01
CCDC66	6.758742e-01	6.942321e-01	5.941922e-01
CCDC39	3.438308e-01	9.033216e-01	5.496886e-01
CPEB4	6.985618e-01	3.422425e-01	8.489015e-01
C1GALT1C1	4.503915e-01	7.179868e-01	7.697725e-01
RORA	4.036119e-01	7.237257e-01	7.974697e-01
LOC152586	4.294031e-01	8.931549e-01	4.924690e-01
L1TD1	3.415071e-01	9.767608e-01	1.298000e-01
PBDC1	4.736612e-01	5.855182e-01	8.421737e-01
B3GNT1	5.501829e-01	4.083451e-01	8.844801e-01
NDUFAF7	3.675660e-01	9.269703e-01	4.154393e-01
NFKBID	5.204534e-01	6.085669e-01	8.035572e-01
TGM6	2.193770e-01	8.333328e-01	8.362508e-01
DEFB4A	5.555521e-01	6.813732e-01	7.238831e-01
PPP3R2	4.880114e-01	8.730747e-01	4.946759e-01
ZNF273	7.411103e-01	5.682602e-01	6.476437e-01
CLDN10	5.282737e-01	6.155441e-01	7.952028e-01
SLC14A1	5.308142e-01	6.568629e-01	7.643424e-01
ACP5	4.602052e-01	7.813068e-01	6.973883e-01
ZNF25	7.053547e-01	6.943191e-01	5.630190e-01
RDH14	5.545177e-01	8.105010e-01	5.644586e-01
VHLL	5.534581e-01	7.933778e-01	5.938651e-01
NEMF	6.961218e-01	8.817923e-01	2.779122e-01
WDR62	3.774258e-01	4.500524e-01	9.226260e-01
OR2T10	9.338049e-01	2.608950e-01	5.208412e-01
MFSD5	6.628230e-01	7.419579e-01	5.541609e-01
C16orf82	5.577505e-01	8.317549e-01	5.228379e-01
FETUB	7.922213e-01	1.000697e-01	9.494596e-01
F2	4.323423e-01	8.003164e-01	6.979654e-01
MAP6D1	7.332553e-01	5.951615e-01	6.346938e-01
N6AMT2	5.118230e-01	7.529358e-01	6.897970e-01
CCPG1	2.489873e-01	8.172346e-01	8.300900e-01
HLA-B	7.362826e-01	6.423898e-01	5.839514e-01
ZAR1L	2.647364e-01	5.598621e-01	9.290482e-01
CTNNAL1	6.346680e-01	5.937243e-01	7.368609e-01
LARS2	8.718602e-01	9.105664e-01	1.022615e-01
PDRG1	9.169931e-01	8.154095e-01	1.294652e-01
SMEK2	4.289496e-01	7.736000e-01	7.359099e-01
APMAP	6.355164e-01	7.617963e-01	5.596452e-01
TMEM177	5.368443e-01	6.806003e-01	7.436678e-01
ARPP21	3.422938e-01	9.396313e-01	3.763141e-01
ZNF585B	8.328129e-01	6.107353e-01	4.620198e-01
VAX1	5.639244e-01	6.494223e-01	7.494018e-01
UBXN10	5.853448e-01	7.397944e-01	6.408585e-01
CEP55	1.997927e-01	5.060802e-01	9.511085e-01
LGALS8	5.877538e-01	8.186648e-01	5.202258e-01
SHOX	9.375945e-01	7.577091e-01	1.259128e-01
APOC4	8.104045e-01	9.219629e-01	1.236795e-01
MXRA7	6.375648e-01	6.469229e-01	6.905455e-01
DCLK3	1.134494e-01	7.969102e-01	9.350489e-01
DOT1L	8.524921e-01	5.425354e-01	4.888028e-01
ASTL	4.653177e-01	5.543823e-01	8.638180e-01
TMTC2	4.125757e-01	7.301556e-01	7.914553e-01
VPS51	8.089595e-01	8.505796e-01	2.276183e-01
KCNJ10	5.672785e-01	8.628935e-01	4.483048e-01
KRIT1	6.205920e-01	6.539790e-01	6.999456e-01
PRKG1	8.488949e-01	7.002696e-01	3.396708e-01
SLC35A5	6.859172e-01	7.680678e-01	4.962395e-01
ENY2	5.799270e-01	3.105034e-01	9.118734e-01
FHL1	8.456401e-01	6.543374e-01	3.933561e-01
EXO5	3.670780e-01	5.909607e-01	8.897925e-01
TRAPPC2	6.645670e-01	9.142697e-01	2.279596e-01
SLC26A6	6.721807e-01	6.779537e-01	6.261855e-01
TRIM45	8.987649e-01	7.096056e-01	2.316290e-01
P2RY14	9.669121e-01	5.313450e-01	1.278137e-01
CATSPER2	9.316347e-01	4.756809e-01	3.044969e-01
DUSP19	6.996185e-01	9.103069e-01	2.145965e-01
PTTG2	7.590404e-01	2.007413e-01	9.031838e-01
MAP1LC3B	4.382075e-01	8.236777e-01	6.613330e-01
LINGO1	4.289373e-01	8.582290e-01	6.019988e-01
RAB6B	3.288713e-02	9.371689e-01	9.481258e-01
OR6T1	3.809786e-01	8.062066e-01	7.389284e-01
SPNS2	8.994788e-01	9.478592e-01	5.835924e-02
DFNB59	7.615874e-01	8.891261e-01	2.130864e-01
GNB3	5.500879e-01	8.504321e-01	4.973476e-01
GPA33	6.486630e-01	4.977628e-01	7.962501e-01
PSMA2	6.845291e-01	4.909255e-01	7.742139e-01
CCDC53	1.751745e-01	8.668000e-01	8.448907e-01
UTRN	8.959210e-01	3.525446e-01	5.694035e-01
NOTUM	6.155551e-01	7.272153e-01	6.306976e-01
NEUROD6	7.788649e-01	1.215040e-01	9.419611e-01
HSF2	6.216518e-02	9.381695e-01	8.907621e-01
RNF103	7.449738e-01	7.105813e-01	5.011071e-01
WDR26	7.074150e-01	6.959946e-01	5.676805e-01
ACAD9	2.470959e-01	7.442592e-01	8.836946e-01
HS3ST3B1	5.357891e-01	8.530555e-01	5.075600e-01
ZNF543	9.002029e-01	2.845795e-01	6.396332e-01
UGT1A3	5.694706e-01	7.390441e-01	6.616961e-01
C1orf233	5.024618e-01	9.129605e-01	3.599009e-01
TTLL5	7.214876e-01	4.255555e-01	7.895021e-01
KIAA1107	8.929948e-02	9.625606e-01	6.796783e-01
MMP1	6.982672e-02	9.176708e-01	9.108302e-01
MRPL10	9.057595e-01	9.021293e-01	8.905980e-02
SLC25A15	5.240342e-01	8.294367e-01	5.707734e-01
OR2W3	7.433337e-01	4.320472e-01	7.660895e-01
CYP2A7	8.338758e-01	4.941868e-01	5.834941e-01
SH3BGRL3	7.459972e-01	4.655961e-01	7.385403e-01
CCDC18	6.943441e-01	8.122493e-01	4.220936e-01
HIRIP3	7.874565e-01	9.410321e-01	1.056402e-01
LDHC	7.457599e-01	6.070695e-01	6.162247e-01
SLC47A2	7.789094e-01	5.979868e-01	5.784754e-01
MAP4K3	1.367770e-01	7.921338e-01	9.247824e-01
DNAH9	8.907710e-01	4.586864e-01	4.756515e-01
EML1	8.025499e-01	3.884616e-01	7.345089e-01
ZNF615	9.689461e-01	6.248916e-02	8.110961e-01
SLC44A4	7.615865e-01	6.187693e-01	5.837206e-01
LDHA	6.731668e-01	6.073195e-01	6.990907e-01
OR52B4	8.961483e-01	6.647253e-01	2.761489e-01
PPP1R3B	9.268183e-01	2.520092e-01	5.839245e-01
CORO7-PAM16	5.087191e-01	5.996015e-01	8.246139e-01
PSMA6	8.884832e-01	5.123010e-01	4.311571e-01
GGH	4.038443e-01	7.127942e-01	8.153487e-01
LGMN	5.525479e-01	7.042600e-01	7.173990e-01
IQGAP1	2.153723e-01	9.498566e-01	4.808810e-01
FGFR3	4.785902e-01	7.635386e-01	7.158076e-01
CABLES2	8.808733e-01	1.369617e-01	8.814466e-01
SYS1	7.631615e-01	4.947798e-01	6.986912e-01
ZNF813	7.849258e-01	8.258606e-01	2.964475e-01
ABCA7	7.550864e-01	5.364905e-01	6.732875e-01
CPNE2	5.567033e-01	3.600456e-01	9.047183e-01
VAMP1	5.491992e-01	5.927465e-01	8.066821e-01
ITGA7	5.359752e-01	7.733162e-01	6.546956e-01
AKR1C3	4.908980e-01	7.229061e-01	7.494120e-01
TCF23	5.699056e-01	7.035121e-01	7.054331e-01
CISD1	5.155717e-01	5.338138e-01	8.553786e-01
IFNGR2	1.607527e-01	8.720851e-01	8.568164e-01
BNIP3L	4.207818e-01	6.614522e-01	8.391227e-01
DCAF6	8.973675e-01	1.686308e-01	8.156684e-01
PTGES3L	7.871495e-01	8.845129e-01	2.045843e-01
ADAM23	6.609172e-01	7.514091e-01	5.594454e-01
ZNF763	5.484585e-01	8.485908e-01	5.124368e-01
ZNF10	5.637226e-01	7.162839e-01	6.985681e-01
ANKRD10	7.113234e-01	5.724764e-01	6.941477e-01
TSPY1	3.022026e-01	6.468880e-01	8.991983e-01
TBC1D13	7.430088e-01	7.383041e-01	4.772593e-01
OR2L5	4.215822e-01	8.969046e-01	5.085433e-01
ZNF676	3.929107e-01	3.108327e-01	9.473362e-01
LGI4	3.613650e-01	8.874239e-01	6.061286e-01
FTSJ2	5.047364e-01	4.604999e-01	8.890505e-01
CYP3A5	7.121142e-01	3.654712e-01	8.386041e-01
COL18A1	2.028800e-01	6.739384e-01	9.281056e-01
UBR2	5.341939e-01	5.819407e-01	8.236962e-01
EIF3C	6.330109e-01	7.078935e-01	6.457760e-01
TSEN2	4.500469e-01	9.608734e-01	1.809999e-01
ZNF746	2.882747e-01	8.540720e-01	7.600382e-01
HIST1H3B	8.595559e-01	5.251918e-01	5.037348e-01
IGFBP3	7.513274e-01	6.425102e-01	5.805372e-01
KIAA1429	8.799402e-01	2.464844e-01	7.505470e-01
PTPDC1	6.223468e-01	5.340223e-01	7.992168e-01
ABHD1	8.037842e-01	2.658347e-01	8.369103e-01
LAP3	7.326193e-01	7.503825e-01	4.779313e-01
FAM3D	8.292068e-01	2.595852e-01	8.166506e-01
NIPAL4	6.442912e-01	7.498918e-01	5.838905e-01
C22orf24	7.504365e-01	8.850125e-01	2.381802e-01
CCT8L2	8.640795e-01	7.146408e-01	3.085792e-01
MAPK4	5.370066e-01	4.566552e-01	8.799159e-01
LYSMD3	6.688686e-01	7.124061e-01	6.050130e-01
C5orf15	8.987686e-01	5.775409e-01	3.481214e-01
CD8B	8.293622e-01	6.024687e-01	4.949335e-01
MXRA5	7.593282e-01	3.489129e-01	8.164238e-01
NDUFV1	4.912834e-01	5.279556e-01	8.705829e-01
OR6C3	6.310688e-01	8.228317e-01	4.842264e-01
FBXO18	4.272086e-01	9.134415e-01	4.414972e-01
LGALS9B	9.705985e-01	1.570298e-01	4.364082e-01
LOC100129636	5.075577e-01	7.566644e-01	7.064054e-01
OR9I1	6.017319e-01	7.336794e-01	6.500369e-01
LCT	8.926810e-01	8.842541e-01	1.155411e-01
EPB42	5.662407e-01	4.772792e-01	8.609073e-01
TRIML2	7.301582e-01	5.642012e-01	6.865230e-01
KCNN2	9.464054e-01	2.144543e-01	5.442823e-01
PLXNC1	2.121759e-01	9.157263e-01	6.982226e-01
SLC25A10	2.623728e-01	8.260144e-01	8.227317e-01
RNF207	7.867694e-01	6.800583e-01	4.901207e-01
SRRD	7.315651e-01	6.539232e-01	5.993537e-01
CCDC74A	9.005143e-01	8.681903e-01	1.211349e-01
PGBD4	9.194305e-01	4.004966e-01	4.420789e-01
KCNH5	7.425811e-01	5.288664e-01	7.031784e-01
UGCG	6.942601e-01	7.760202e-01	4.938664e-01
C4orf50	2.302990e-01	9.837815e-01	1.415305e-01
LRRC16A	9.444896e-01	5.596745e-02	9.215164e-01
C1orf186	6.556569e-01	5.155566e-01	7.913238e-01
MBLAC1	5.808677e-01	8.082466e-01	5.671752e-01
RASA4B	5.758094e-01	7.453426e-01	6.636047e-01
ZNF500	6.879985e-01	8.267128e-01	4.187488e-01
SPTSSB	3.447071e-01	7.753997e-01	8.124658e-01
MCF2L2	7.810955e-01	7.964949e-01	3.531591e-01
AHR	7.979295e-01	3.112209e-01	8.115201e-01
FNDC5	7.817125e-01	6.916963e-01	4.874107e-01
FOXP4	6.005612e-01	8.643789e-01	4.326833e-01
FAM26E	6.776764e-01	5.671161e-01	7.396451e-01
RNASET2	1.682318e-01	3.222889e-01	9.715627e-01
HBQ1	8.033979e-01	3.103868e-01	8.073338e-01
PIK3R2	6.651796e-01	5.566185e-01	7.583773e-01
ST20	3.862768e-01	7.091177e-01	8.362514e-01
PLVAP	6.409378e-01	7.632957e-01	5.774206e-01
NANOGNB	6.752024e-01	9.473548e-01	1.406901e-01
AATK	7.597495e-01	6.666673e-01	5.519295e-01
HGC6.3	7.500646e-01	5.038651e-01	7.186355e-01
OR4K5	8.849659e-01	5.886474e-01	3.849138e-01
C5	8.018341e-01	9.126412e-01	1.521551e-01
OR8S1	5.486627e-01	9.129724e-01	3.372115e-01
GCG	2.802891e-01	8.826328e-01	7.191269e-01
ZNF845	8.501431e-01	3.570425e-01	7.015058e-01
XKRX	9.350594e-01	4.592408e-01	3.216429e-01
VPS13D	7.164775e-01	6.902390e-01	5.845926e-01
PDCD6IP	6.529558e-01	7.417444e-01	5.954205e-01
COX16	2.359452e-01	2.255957e-01	9.726384e-01
CPA4	3.612404e-01	8.194090e-01	7.556653e-01
SNX6	8.742539e-01	1.395226e-01	8.906655e-01
PCDHGA9	8.239232e-02	4.165555e-01	9.784052e-01
ARL3	2.868451e-01	6.462603e-01	9.090043e-01
PLAGL1	2.406404e-01	8.204994e-01	8.483796e-01
ISLR	5.578470e-01	6.098810e-01	8.006404e-01
RGL4	6.979933e-01	6.860223e-01	6.125932e-01
GCK	4.418168e-01	6.921703e-01	8.171266e-01
CATSPERG	8.234408e-01	8.133597e-01	2.763069e-01
PPM1G	4.691708e-01	1.782516e-01	9.619734e-01
TAF6	8.340984e-01	5.483871e-01	5.511938e-01
SYNGR2	5.296475e-01	8.149808e-01	6.132607e-01
LOC100653515	7.614229e-01	5.421908e-01	6.758981e-01
GPR82	7.284571e-01	9.672836e-01	7.852705e-02
ABCB1	8.978996e-01	4.056922e-01	5.283452e-01
TOMM20L	9.570160e-01	3.140294e-01	3.260710e-01
MTPAP	8.892217e-01	6.273483e-01	3.419689e-01
CES3	7.395852e-01	4.802922e-01	7.516802e-01
PEX6	7.138950e-01	7.204985e-01	5.554016e-01
DEXI	6.562791e-01	7.407189e-01	5.973362e-01
CD1B	4.301770e-01	8.953003e-01	5.229978e-01
KRTAP10-5	7.718868e-01	4.454058e-01	7.444716e-01
SENP3	3.082447e-01	8.948543e-01	6.588603e-01
MRC2	9.292460e-01	8.886098e-01	8.392085e-02
PDZK1IP1	6.637837e-01	5.946688e-01	7.368163e-01
BCL2A1	7.135072e-01	7.486579e-01	5.207623e-01
FABP2	5.310159e-01	8.386809e-01	5.711221e-01
STATH	6.784361e-01	6.277680e-01	6.961055e-01
SPR	7.658506e-01	1.800515e-01	9.196897e-01
ASNS	9.118729e-01	1.596388e-02	9.817668e-01
CABP4	8.918474e-01	1.867625e-01	8.130455e-01
TULP1	8.462340e-01	5.507838e-01	5.274247e-01
LBX1	7.695264e-01	3.549596e-01	8.129097e-01
CEACAM3	4.550495e-01	5.073624e-01	8.963459e-01
BLOC1S3	5.808141e-01	6.307612e-01	7.750982e-01
ZYG11A	5.048557e-01	8.717258e-01	5.207695e-01
ASAP1	5.343072e-01	5.974251e-01	8.253410e-01
PIGS	8.826742e-01	2.132006e-01	7.977559e-01
LDB1	6.641848e-01	6.698559e-01	6.722032e-01
UCK1	8.568128e-01	6.242236e-01	4.303310e-01
ADRA1B	2.800382e-01	6.648547e-01	9.079902e-01
MCM7	7.917501e-01	4.737428e-01	6.994832e-01
VNN2	6.167642e-01	7.254279e-01	6.602556e-01
BCL11B	7.721084e-01	6.232347e-01	5.905372e-01
ZBTB8B	7.900895e-01	5.284306e-01	6.549353e-01
SLC1A2	2.742293e-01	3.096824e-01	9.623918e-01
SLIT2	4.733820e-01	7.213111e-01	7.804617e-01
WDR27	5.494070e-01	8.787238e-01	4.588116e-01
C19orf57	4.173859e-01	8.728535e-01	6.096388e-01
RFPL4A	3.474323e-01	9.581605e-01	2.763215e-01
FAM189A1	6.738914e-01	7.094953e-01	6.214788e-01
PSPN	7.423245e-01	7.088757e-01	5.387014e-01
CMC1	3.035915e-01	8.400444e-01	7.824295e-01
C11orf44	4.098813e-01	7.473907e-01	8.017178e-01
TUBB	6.519133e-01	7.426173e-01	6.054831e-01
DMRTA2	7.666819e-01	4.734280e-01	7.333214e-01
GMIP	8.468504e-01	2.919777e-02	9.803242e-01
NIM1	4.006199e-01	8.110238e-01	7.426998e-01
TUFM	1.599744e-01	3.952361e-03	9.999999e-01
ASB11	7.488982e-01	7.533374e-01	4.733968e-01
TLL1	8.917321e-01	1.285669e-01	8.897954e-01
TAF15	8.583246e-01	6.569573e-01	3.974594e-01
GSTCD	8.019910e-01	1.726694e-01	9.117758e-01
FLNA	9.516184e-01	2.131447e-01	5.263902e-01
NCOA3	6.370250e-01	5.827201e-01	7.725207e-01
FAM21A	6.438777e-01	5.112183e-01	8.128756e-01
PRPF40B	6.032679e-01	7.286388e-01	6.730197e-01
MOSPD1	3.726115e-01	7.147553e-01	8.479654e-01
ICAM1	6.259001e-01	6.866322e-01	6.974641e-01
PCDHB7	6.998790e-01	8.608338e-01	3.549839e-01
NLRP1	5.764956e-01	7.646891e-01	6.556423e-01
AQP1	3.014640e-01	7.012147e-01	8.889899e-01
BCAT2	2.430607e-01	9.369615e-01	5.634670e-01
PPP1R14D	5.880206e-01	6.101321e-01	7.900348e-01
PCDHGA3	4.934216e-01	8.462929e-01	6.019433e-01
VPS16	2.481422e-02	9.299424e-01	9.675106e-01
KRT73	3.123172e-01	6.758177e-01	8.945957e-01
PTRH2	9.616629e-01	6.039163e-02	8.755748e-01
CNPY3	8.702111e-01	5.286684e-01	5.009406e-01
ARFGAP1	2.053430e-01	6.732610e-01	9.325222e-01
KIAA0368	2.368140e-01	9.340711e-01	5.926161e-01
DHX57	4.131214e-01	5.605108e-01	8.966309e-01
TBCCD1	6.509405e-01	7.984467e-01	5.314334e-01
BEST1	8.196289e-01	6.609780e-01	4.782368e-01
PLEKHO2	6.465891e-01	7.342268e-01	6.281683e-01
NFATC2	8.286290e-01	4.689979e-01	6.532916e-01
SPATA6L	7.882361e-01	3.163265e-01	8.288578e-01
SIKE1	7.886432e-01	4.744772e-01	7.109225e-01
LPCAT2	6.432941e-01	8.088162e-01	5.232879e-01
SOCS1	9.015202e-01	5.431916e-01	3.951051e-01
CDNF	5.849587e-01	9.363112e-01	2.337677e-01
TAC1	6.944060e-01	1.793831e-01	9.392315e-01
YPEL4	4.876421e-01	6.184870e-01	8.442647e-01
HTR1A	2.150911e-01	8.386974e-01	8.592279e-01
CEP68	1.798145e-01	9.481922e-01	5.966771e-01
C20orf203	2.901595e-01	8.907082e-01	7.043911e-01
TRIM65	2.843793e-01	6.605163e-01	9.107665e-01
ZNF718	4.868361e-01	7.892878e-01	7.072205e-01
ACSBG2	5.502045e-01	8.706674e-01	4.909429e-01
AIP	7.601431e-01	9.263060e-02	9.614332e-01
OMG	7.831068e-01	5.233023e-01	6.795128e-01
SLC16A1	5.581719e-01	7.808128e-01	6.565054e-01
BAIAP3	8.974861e-01	2.435683e-01	7.367296e-01
DLG2	7.881523e-01	5.523956e-01	6.468940e-01
IRAK1	7.924987e-01	4.714417e-01	7.114707e-01
SV2B	7.604822e-01	5.313460e-01	7.033067e-01
MT1E	7.917865e-01	7.997994e-01	3.562284e-01
VTCN1	8.229070e-01	9.340630e-01	1.118523e-01
MOB3C	5.109366e-01	4.925571e-01	8.878264e-01
KRT28	6.244202e-01	7.728743e-01	6.049730e-01
TMEM38B	4.755114e-01	6.489709e-01	8.362132e-01
LPAR1	4.168555e-01	8.730432e-01	6.227155e-01
COL27A1	6.906547e-01	7.860818e-01	5.120183e-01
WNT4	6.966989e-01	8.946118e-01	2.868526e-01
FAM110A	1.933884e-01	9.212811e-01	7.290013e-01
ZDHHC15	5.048623e-01	8.355015e-01	6.221587e-01
HMHB1	6.482387e-01	7.262852e-01	6.434358e-01
NCOA7	7.904843e-01	4.975462e-01	6.957947e-01
UQCRHL	8.384288e-01	7.368068e-01	3.642019e-01
CD24	8.996319e-01	6.154769e-01	3.426316e-01
JMJD6	2.830150e-01	7.447927e-01	8.822474e-01
TMX4	4.075732e-01	8.563542e-01	6.734784e-01
SLC38A3	7.240866e-01	6.786153e-01	6.138177e-01
MAPK11	9.139123e-01	3.453874e-01	5.602075e-01
UHRF2	5.580141e-01	8.112316e-01	6.160368e-01
BLOC1S5	5.978322e-01	5.404241e-01	8.316861e-01
PHIP	7.945917e-01	6.368920e-01	5.589100e-01
C7orf73	8.454686e-01	9.126866e-01	1.319817e-01
OR2M5	9.733956e-01	1.554685e-01	4.346915e-01
GLRX3	7.609486e-01	6.985841e-01	5.421362e-01
C14orf80	7.138436e-01	7.104679e-01	5.908525e-01
PITPNM3	2.636621e-01	8.006858e-01	8.606546e-01
SPTBN5	7.706144e-01	2.436358e-01	8.894767e-01
TMC6	4.188763e-01	4.925519e-01	9.161876e-01
MYH7	8.240963e-01	8.394444e-01	2.593327e-01
B3GAT2	3.202096e-01	8.371926e-01	7.845848e-01
DAPP1	7.239187e-01	6.702539e-01	6.254203e-01
LPPR1	8.442504e-01	3.481524e-01	7.438818e-01
FTMT	3.207646e-02	8.261297e-01	9.769716e-01
OR2L2	8.048569e-01	6.642238e-01	5.137559e-01
ZNF320	8.140113e-01	1.421244e-01	9.294463e-01
C3orf36	8.201324e-01	8.313083e-01	2.771395e-01
ZSCAN30	6.361387e-01	8.727687e-01	4.075316e-01
SOS1	8.488577e-01	4.674947e-01	6.268954e-01
URAD	9.732084e-01	8.716430e-02	6.973734e-01
CYP4V2	4.923654e-01	6.431754e-01	8.348682e-01
GLYATL2	4.883670e-01	5.495648e-01	8.788795e-01
MST4	6.321436e-01	5.763071e-01	7.926175e-01
MED28	5.098176e-01	4.900200e-01	8.919629e-01
RPE65	9.522704e-01	4.129293e-01	2.918568e-01
CCL27	5.224111e-01	7.772566e-01	7.022899e-01
MANEAL	7.552304e-01	4.789993e-01	7.572551e-01
NDUFAF2	1.555264e-01	9.619721e-01	5.316527e-01
HPGD	7.440830e-01	6.881806e-01	5.826233e-01
CRX	4.785966e-01	8.569893e-01	6.091690e-01
NREP	7.513915e-01	8.877228e-01	2.590875e-01
HPD	1.487043e-01	9.709241e-01	4.307663e-01
HTR3E	7.838716e-01	6.671641e-01	5.488983e-01
C17orf66	3.946546e-01	7.595653e-01	8.146531e-01
C9orf91	5.855774e-01	2.369977e-01	9.419200e-01
ZNF76	8.436382e-01	4.361679e-01	6.695525e-01
LRRIQ1	3.291304e-01	9.156797e-01	5.831842e-01
C11orf80	7.860151e-01	6.320549e-01	5.853699e-01
FAM186A	8.477213e-01	3.825921e-01	7.112992e-01
FGG	9.138667e-01	9.254042e-01	7.598922e-02
NUDT16	6.016837e-01	6.184011e-01	7.881161e-01
ZBTB21	6.552265e-01	6.162976e-01	7.498072e-01
MSANTD1	5.000176e-01	8.690821e-01	5.613980e-01
EQTN	5.404421e-01	2.094113e-01	9.531350e-01
MEX3D	5.263337e-01	7.734772e-01	7.077009e-01
RHOXF1	8.493892e-01	7.308555e-01	3.597868e-01
TPO	7.097785e-01	7.084313e-01	6.080176e-01
OCLM	9.009651e-01	3.486760e-01	6.154093e-01
GCNT2	7.081415e-01	6.677058e-01	6.547251e-01
MLN	3.096212e-01	9.491842e-01	4.066960e-01
PM20D1	7.234441e-01	5.779121e-01	7.198119e-01
UBE2D3	9.432069e-01	9.121598e-01	6.528670e-02
FGGY	2.701893e-01	8.662224e-01	7.903906e-01
AWAT1	7.665584e-01	7.103174e-01	5.309585e-01
PSMD9	6.623571e-01	6.773356e-01	6.934866e-01
ABLIM1	7.991731e-01	4.845632e-01	7.055232e-01
SFTA2	7.991787e-01	5.239586e-01	6.720140e-01
SESTD1	8.574134e-01	7.455521e-01	3.288643e-01
ATP5C1	7.786815e-01	7.276785e-01	4.912186e-01
ZNF319	6.749114e-01	5.223376e-01	8.017508e-01
RADIL	5.412753e-01	7.799199e-01	6.898450e-01
GPRIN1	3.956243e-01	8.896998e-01	6.129055e-01
DSC3	3.549308e-01	8.794837e-01	6.837034e-01
GFM1	6.599383e-01	8.795418e-01	3.751431e-01
IGSF9	7.774296e-01	3.768918e-01	8.109965e-01
PRKRA	8.106706e-01	9.092329e-01	1.687435e-01
ZNF136	7.786067e-02	8.528752e-01	9.494217e-01
PRDM1	7.513983e-01	6.859295e-01	5.835953e-01
ADAMTS10	5.853323e-01	8.455152e-01	5.365978e-01
NOD2	9.195343e-01	3.653769e-01	5.273471e-01
HMGXB4	8.183626e-01	4.466889e-01	7.106852e-01
